year	week	away_team	home_team	away_score	home_score
1	10	166	163	-1	-1
1	10	168	164	-1	-1
1	10	183	167	-1	-1
1	10	177	170	-1	-1
1	10	171	178	-1	-1
1	10	169	179	-1	-1
1	10	173	180	-1	-1
1	10	181	184	-1	-1
1	10	182	185	-1	-1
1	10	195	187	-1	-1
1	10	188	189	-1	-1
1	10	194	191	-1	-1
1	10	190	197	-1	-1
1	10	193	198	-1	-1
1	10	204	199	-1	-1
1	10	206	200	-1	-1
1	10	203	202	-1	-1
1	10	201	205	-1	-1
1	10	211	207	-1	-1
1	10	212	209	-1	-1
1	10	208	210	-1	-1
1	10	222	215	-1	-1
1	10	286	216	-1	-1
1	10	213	217	-1	-1
1	10	214	220	-1	-1
1	10	218	221	-1	-1
1	10	219	223	-1	-1
1	10	231	224	-1	-1
1	10	226	225	-1	-1
1	10	229	228	-1	-1
1	10	227	230	-1	-1
1	10	237	232	-1	-1
1	10	236	234	-1	-1
1	10	165	235	-1	-1
1	10	240	239	-1	-1
1	10	241	243	-1	-1
1	10	242	244	-1	-1
1	10	251	246	-1	-1
1	10	256	248	-1	-1
1	10	252	250	-1	-1
1	10	254	253	-1	-1
1	10	249	255	-1	-1
1	10	262	258	-1	-1
1	10	257	260	-1	-1
1	10	259	264	-1	-1
1	10	261	265	-1	-1
1	10	238	266	-1	-1
1	10	288	268	-1	-1
1	10	272	269	-1	-1
1	10	273	270	-1	-1
1	10	275	274	-1	-1
1	10	281	277	-1	-1
1	10	284	278	-1	-1
1	10	280	282	-1	-1
1	10	276	283	-1	-1
1	10	233	285	-1	-1
1	10	291	289	-1	-1
1	10	267	290	-1	-1
1	10	196	292	-1	-1
1	11	34	32	-1	-1
1	11	162	37	-1	-1
1	11	35	38	-1	-1
1	11	45	39	-1	-1
1	11	42	41	-1	-1
1	11	40	43	-1	-1
1	11	36	44	-1	-1
1	11	50	46	-1	-1
1	11	56	49	-1	-1
1	11	48	51	-1	-1
1	11	52	53	-1	-1
1	11	54	55	-1	-1
1	11	66	58	-1	-1
1	11	62	59	-1	-1
1	11	64	60	-1	-1
1	11	57	61	-1	-1
1	11	65	63	-1	-1
1	11	72	67	-1	-1
1	11	77	68	-1	-1
1	11	73	74	-1	-1
1	11	69	78	-1	-1
1	11	71	79	-1	-1
1	11	70	80	-1	-1
1	11	94	81	-1	-1
1	11	86	84	-1	-1
1	11	82	87	-1	-1
1	11	85	88	-1	-1
1	11	92	89	-1	-1
1	11	156	90	-1	-1
1	11	93	91	-1	-1
1	11	114	96	-1	-1
1	11	33	99	-1	-1
1	11	101	100	-1	-1
1	11	113	104	-1	-1
1	11	103	108	-1	-1
1	11	106	110	-1	-1
1	11	105	111	-1	-1
1	11	97	115	-1	-1
1	11	118	117	-1	-1
1	11	123	121	-1	-1
1	11	116	122	-1	-1
1	11	120	124	-1	-1
1	11	133	127	-1	-1
1	11	130	129	-1	-1
1	11	137	132	-1	-1
1	11	128	134	-1	-1
1	11	126	135	-1	-1
1	11	131	136	-1	-1
1	11	95	139	-1	-1
1	11	149	142	-1	-1
1	11	138	144	-1	-1
1	11	140	145	-1	-1
1	11	143	146	-1	-1
1	11	141	150	-1	-1
1	11	148	151	-1	-1
1	11	152	154	-1	-1
1	11	159	155	-1	-1
1	11	161	157	-1	-1
1	11	160	158	-1	-1
1	11	164	165	-1	-1
1	11	163	168	-1	-1
1	11	170	171	-1	-1
1	11	169	173	-1	-1
1	11	174	175	-1	-1
1	11	176	177	-1	-1
1	11	172	179	-1	-1
1	11	178	180	-1	-1
1	11	182	181	-1	-1
1	11	186	183	-1	-1
1	11	210	185	-1	-1
1	11	292	188	-1	-1
1	11	187	189	-1	-1
1	11	198	190	-1	-1
1	11	191	193	-1	-1
1	11	192	194	-1	-1
1	11	209	195	-1	-1
1	11	197	196	-1	-1
1	11	204	201	-1	-1
1	11	200	203	-1	-1
1	11	202	205	-1	-1
1	11	199	206	-1	-1
1	11	208	211	-1	-1
1	11	207	212	-1	-1
1	11	223	213	-1	-1
1	11	216	214	-1	-1
1	11	220	218	-1	-1
1	11	215	219	-1	-1
1	11	217	222	-1	-1
1	11	228	225	-1	-1
1	11	224	226	-1	-1
1	11	231	230	-1	-1
1	11	235	236	-1	-1
1	11	233	237	-1	-1
1	11	167	238	-1	-1
1	11	241	239	-1	-1
1	11	244	240	-1	-1
1	11	229	242	-1	-1
1	11	245	243	-1	-1
1	11	255	247	-1	-1
1	11	250	251	-1	-1
1	11	248	252	-1	-1
1	11	246	254	-1	-1
1	11	253	256	-1	-1
1	11	257	258	-1	-1
1	11	265	262	-1	-1
1	11	264	263	-1	-1
1	11	268	267	-1	-1
1	11	232	269	-1	-1
1	11	266	272	-1	-1
1	11	271	273	-1	-1
1	11	275	276	-1	-1
1	11	284	277	-1	-1
1	11	274	279	-1	-1
1	11	281	282	-1	-1
1	11	280	283	-1	-1
1	11	278	285	-1	-1
1	11	290	289	-1	-1
1	11	287	291	-1	-1
1	12	37	33	-1	-1
1	12	44	34	-1	-1
1	12	38	36	-1	-1
1	12	32	39	-1	-1
1	12	35	42	-1	-1
1	12	41	43	-1	-1
1	12	40	45	-1	-1
1	12	47	46	-1	-1
1	12	53	48	-1	-1
1	12	55	49	-1	-1
1	12	99	50	-1	-1
1	12	51	52	-1	-1
1	12	56	54	-1	-1
1	12	60	57	-1	-1
1	12	58	62	-1	-1
1	12	63	64	-1	-1
1	12	59	65	-1	-1
1	12	61	66	-1	-1
1	12	78	67	-1	-1
1	12	80	69	-1	-1
1	12	74	71	-1	-1
1	12	79	72	-1	-1
1	12	75	73	-1	-1
1	12	68	76	-1	-1
1	12	70	77	-1	-1
1	12	83	82	-1	-1
1	12	152	85	-1	-1
1	12	81	86	-1	-1
1	12	162	88	-1	-1
1	12	87	91	-1	-1
1	12	84	93	-1	-1
1	12	89	94	-1	-1
1	12	268	98	-1	-1
1	12	95	100	-1	-1
1	12	107	102	-1	-1
1	12	108	104	-1	-1
1	12	105	106	-1	-1
1	12	111	109	-1	-1
1	12	103	112	-1	-1
1	12	110	113	-1	-1
1	12	120	114	-1	-1
1	12	125	116	-1	-1
1	12	124	118	-1	-1
1	12	115	119	-1	-1
1	12	122	121	-1	-1
1	12	117	123	-1	-1
1	12	136	130	-1	-1
1	12	128	131	-1	-1
1	12	126	133	-1	-1
1	12	129	134	-1	-1
1	12	132	135	-1	-1
1	12	127	137	-1	-1
1	12	144	139	-1	-1
1	12	150	140	-1	-1
1	12	148	141	-1	-1
1	12	151	143	-1	-1
1	12	142	145	-1	-1
1	12	138	147	-1	-1
1	12	146	149	-1	-1
1	12	101	153	-1	-1
1	12	90	154	-1	-1
1	12	158	156	-1	-1
1	12	155	157	-1	-1
1	12	160	159	-1	-1
1	12	96	161	-1	-1
1	12	165	166	-1	-1
1	12	163	167	-1	-1
1	12	237	168	-1	-1
1	12	174	169	-1	-1
1	12	179	171	-1	-1
1	12	170	173	-1	-1
1	12	175	176	-1	-1
1	12	178	177	-1	-1
1	12	172	180	-1	-1
1	12	184	182	-1	-1
1	12	183	185	-1	-1
1	12	191	187	-1	-1
1	12	194	188	-1	-1
1	12	189	190	-1	-1
1	12	193	192	-1	-1
1	12	196	195	-1	-1
1	12	197	198	-1	-1
1	12	200	199	-1	-1
1	12	202	201	-1	-1
1	12	203	204	-1	-1
1	12	205	206	-1	-1
1	12	209	207	-1	-1
1	12	212	208	-1	-1
1	12	211	210	-1	-1
1	12	223	215	-1	-1
1	12	219	216	-1	-1
1	12	213	220	-1	-1
1	12	217	221	-1	-1
1	12	214	222	-1	-1
1	12	227	224	-1	-1
1	12	230	226	-1	-1
1	12	225	229	-1	-1
1	12	228	231	-1	-1
1	12	235	232	-1	-1
1	12	258	233	-1	-1
1	12	186	234	-1	-1
1	12	238	236	-1	-1
1	12	244	241	-1	-1
1	12	239	242	-1	-1
1	12	181	243	-1	-1
1	12	240	245	-1	-1
1	12	251	248	-1	-1
1	12	246	249	-1	-1
1	12	256	250	-1	-1
1	12	255	253	-1	-1
1	12	247	254	-1	-1
1	12	262	257	-1	-1
1	12	263	259	-1	-1
1	12	260	261	-1	-1
1	12	265	264	-1	-1
1	12	273	266	-1	-1
1	12	291	267	-1	-1
1	12	270	269	-1	-1
1	12	271	272	-1	-1
1	12	277	275	-1	-1
1	12	274	278	-1	-1
1	12	276	280	-1	-1
1	12	283	281	-1	-1
1	12	279	284	-1	-1
1	12	282	285	-1	-1
1	12	288	287	-1	-1
1	12	164	289	-1	-1
1	12	286	290	-1	-1
1	13	38	33	-1	-1
1	13	157	35	-1	-1
1	13	39	37	-1	-1
1	13	36	40	-1	-1
1	13	34	41	-1	-1
1	13	154	43	-1	-1
1	13	42	45	-1	-1
1	13	48	47	-1	-1
1	13	168	49	-1	-1
1	13	46	53	-1	-1
1	13	51	54	-1	-1
1	13	52	55	-1	-1
1	13	50	56	-1	-1
1	13	63	57	-1	-1
1	13	65	58	-1	-1
1	13	64	59	-1	-1
1	13	62	61	-1	-1
1	13	60	66	-1	-1
1	13	76	70	-1	-1
1	13	67	71	-1	-1
1	13	68	72	-1	-1
1	13	69	73	-1	-1
1	13	80	74	-1	-1
1	13	75	78	-1	-1
1	13	77	79	-1	-1
1	13	84	81	-1	-1
1	13	83	86	-1	-1
1	13	93	89	-1	-1
1	13	159	90	-1	-1
1	13	82	92	-1	-1
1	13	44	95	-1	-1
1	13	100	96	-1	-1
1	13	291	97	-1	-1
1	13	32	99	-1	-1
1	13	111	103	-1	-1
1	13	102	105	-1	-1
1	13	113	106	-1	-1
1	13	107	108	-1	-1
1	13	109	110	-1	-1
1	13	104	112	-1	-1
1	13	116	114	-1	-1
1	13	123	118	-1	-1
1	13	117	119	-1	-1
1	13	121	120	-1	-1
1	13	122	124	-1	-1
1	13	115	125	-1	-1
1	13	137	126	-1	-1
1	13	131	127	-1	-1
1	13	132	128	-1	-1
1	13	135	130	-1	-1
1	13	134	133	-1	-1
1	13	129	136	-1	-1
1	13	163	138	-1	-1
1	13	147	139	-1	-1
1	13	94	140	-1	-1
1	13	142	143	-1	-1
1	13	91	144	-1	-1
1	13	259	145	-1	-1
1	13	98	146	-1	-1
1	13	149	148	-1	-1
1	13	101	150	-1	-1
1	13	141	151	-1	-1
1	13	88	152	-1	-1
1	13	85	155	-1	-1
1	13	153	160	-1	-1
1	13	158	161	-1	-1
1	13	156	162	-1	-1
1	13	166	164	-1	-1
1	13	167	165	-1	-1
1	13	177	169	-1	-1
1	13	176	170	-1	-1
1	13	171	172	-1	-1
1	13	173	174	-1	-1
1	13	180	175	-1	-1
1	13	179	178	-1	-1
1	13	185	184	-1	-1
1	13	181	186	-1	-1
1	13	192	191	-1	-1
1	13	187	193	-1	-1
1	13	198	194	-1	-1
1	13	190	196	-1	-1
1	13	188	197	-1	-1
1	13	201	200	-1	-1
1	13	199	202	-1	-1
1	13	206	203	-1	-1
1	13	204	205	-1	-1
1	13	182	207	-1	-1
1	13	208	209	-1	-1
1	13	210	212	-1	-1
1	13	222	213	-1	-1
1	13	215	214	-1	-1
1	13	216	217	-1	-1
1	13	218	219	-1	-1
1	13	221	223	-1	-1
1	13	231	225	-1	-1
1	13	229	227	-1	-1
1	13	226	228	-1	-1
1	13	224	230	-1	-1
1	13	234	235	-1	-1
1	13	211	237	-1	-1
1	13	232	238	-1	-1
1	13	250	239	-1	-1
1	13	240	241	-1	-1
1	13	243	242	-1	-1
1	13	245	244	-1	-1
1	13	253	246	-1	-1
1	13	248	247	-1	-1
1	13	254	251	-1	-1
1	13	252	255	-1	-1
1	13	249	256	-1	-1
1	13	264	260	-1	-1
1	13	261	262	-1	-1
1	13	257	263	-1	-1
1	13	258	265	-1	-1
1	13	287	268	-1	-1
1	13	272	270	-1	-1
1	13	269	271	-1	-1
1	13	236	273	-1	-1
1	13	285	274	-1	-1
1	13	277	276	-1	-1
1	13	283	279	-1	-1
1	13	278	280	-1	-1
1	13	289	286	-1	-1
1	13	267	288	-1	-1
1	13	266	290	-1	-1
1	13	195	292	-1	-1
1	14	42	32	-1	-1
1	14	148	33	-1	-1
1	14	45	34	-1	-1
1	14	141	35	-1	-1
1	14	41	38	-1	-1
1	14	39	40	-1	-1
1	14	43	44	-1	-1
1	14	54	46	-1	-1
1	14	55	48	-1	-1
1	14	49	51	-1	-1
1	14	56	52	-1	-1
1	14	47	53	-1	-1
1	14	59	60	-1	-1
1	14	66	62	-1	-1
1	14	58	63	-1	-1
1	14	57	64	-1	-1
1	14	61	65	-1	-1
1	14	78	68	-1	-1
1	14	74	69	-1	-1
1	14	79	70	-1	-1
1	14	67	75	-1	-1
1	14	71	76	-1	-1
1	14	72	77	-1	-1
1	14	73	80	-1	-1
1	14	86	82	-1	-1
1	14	94	83	-1	-1
1	14	91	84	-1	-1
1	14	156	85	-1	-1
1	14	89	87	-1	-1
1	14	92	93	-1	-1
1	14	98	95	-1	-1
1	14	96	101	-1	-1
1	14	108	105	-1	-1
1	14	106	107	-1	-1
1	14	103	109	-1	-1
1	14	102	110	-1	-1
1	14	104	111	-1	-1
1	14	112	113	-1	-1
1	14	124	115	-1	-1
1	14	120	116	-1	-1
1	14	125	117	-1	-1
1	14	114	121	-1	-1
1	14	118	122	-1	-1
1	14	119	123	-1	-1
1	14	127	126	-1	-1
1	14	133	128	-1	-1
1	14	135	129	-1	-1
1	14	130	131	-1	-1
1	14	97	132	-1	-1
1	14	99	134	-1	-1
1	14	136	137	-1	-1
1	14	140	138	-1	-1
1	14	36	142	-1	-1
1	14	37	143	-1	-1
1	14	139	146	-1	-1
1	14	145	147	-1	-1
1	14	144	150	-1	-1
1	14	149	151	-1	-1
1	14	161	153	-1	-1
1	14	152	155	-1	-1
1	14	90	158	-1	-1
1	14	88	159	-1	-1
1	14	157	160	-1	-1
1	14	154	162	-1	-1
1	14	281	275	-1	-1
1	14	282	284	-1	-1
2	1	277	40	-1	-1
2	1	75	74	-1	-1
2	1	198	81	-1	-1
2	1	87	92	-1	-1
2	1	163	94	-1	-1
2	1	119	98	-1	-1
2	1	224	100	-1	-1
2	1	83	111	-1	-1
2	1	151	118	-1	-1
2	1	55	125	-1	-1
2	1	124	138	-1	-1
2	1	289	166	-1	-1
2	1	225	223	-1	-1
2	1	284	259	-1	-1
2	1	251	261	-1	-1
2	1	208	275	-1	-1
2	2	79	32	-1	-1
2	2	53	34	-1	-1
2	2	225	35	-1	-1
2	2	33	36	-1	-1
2	2	276	38	-1	-1
2	2	66	41	-1	-1
2	2	37	42	-1	-1
2	2	194	43	-1	-1
2	2	265	45	-1	-1
2	2	39	47	-1	-1
2	2	188	50	-1	-1
2	2	97	52	-1	-1
2	2	101	54	-1	-1
2	2	212	56	-1	-1
2	2	187	57	-1	-1
2	2	235	58	-1	-1
2	2	237	59	-1	-1
2	2	219	60	-1	-1
2	2	92	61	-1	-1
2	2	106	62	-1	-1
2	2	158	64	-1	-1
2	2	234	65	-1	-1
2	2	125	67	-1	-1
2	2	220	69	-1	-1
2	2	105	70	-1	-1
2	2	116	71	-1	-1
2	2	113	72	-1	-1
2	2	98	73	-1	-1
2	2	216	74	-1	-1
2	2	99	76	-1	-1
2	2	77	78	-1	-1
2	2	213	80	-1	-1
2	2	181	82	-1	-1
2	2	81	83	-1	-1
2	2	210	85	-1	-1
2	2	51	87	-1	-1
2	2	44	88	-1	-1
2	2	95	90	-1	-1
2	2	274	91	-1	-1
2	2	48	93	-1	-1
2	2	229	102	-1	-1
2	2	165	107	-1	-1
2	2	232	110	-1	-1
2	2	226	112	-1	-1
2	2	218	114	-1	-1
2	2	169	117	-1	-1
2	2	94	118	-1	-1
2	2	160	119	-1	-1
2	2	191	120	-1	-1
2	2	126	121	-1	-1
2	2	177	122	-1	-1
2	2	172	123	-1	-1
2	2	100	124	-1	-1
2	2	175	127	-1	-1
2	2	179	128	-1	-1
2	2	63	129	-1	-1
2	2	142	130	-1	-1
2	2	115	131	-1	-1
2	2	240	132	-1	-1
2	2	104	133	-1	-1
2	2	89	134	-1	-1
2	2	108	136	-1	-1
2	2	171	137	-1	-1
2	2	46	139	-1	-1
2	2	261	140	-1	-1
2	2	135	141	-1	-1
2	2	109	143	-1	-1
2	2	284	144	-1	-1
2	2	49	145	-1	-1
2	2	84	146	-1	-1
2	2	161	147	-1	-1
2	2	156	148	-1	-1
2	2	103	149	-1	-1
2	2	287	150	-1	-1
2	2	189	151	-1	-1
2	2	40	152	-1	-1
2	2	282	153	-1	-1
2	2	96	154	-1	-1
2	2	209	155	-1	-1
2	2	272	157	-1	-1
2	2	270	159	-1	-1
2	2	86	162	-1	-1
2	2	252	163	-1	-1
2	2	215	164	-1	-1
2	2	247	166	-1	-1
2	2	236	170	-1	-1
2	2	271	173	-1	-1
2	2	269	174	-1	-1
2	2	266	176	-1	-1
2	2	291	178	-1	-1
2	2	254	180	-1	-1
2	2	258	182	-1	-1
2	2	263	183	-1	-1
2	2	248	186	-1	-1
2	2	208	190	-1	-1
2	2	292	192	-1	-1
2	2	193	195	-1	-1
2	2	245	197	-1	-1
2	2	184	207	-1	-1
2	2	185	211	-1	-1
2	2	168	214	-1	-1
2	2	249	217	-1	-1
2	2	243	227	-1	-1
2	2	241	231	-1	-1
2	2	222	238	-1	-1
2	2	196	239	-1	-1
2	2	228	244	-1	-1
2	2	230	246	-1	-1
2	2	242	250	-1	-1
2	2	281	255	-1	-1
2	2	264	257	-1	-1
2	2	256	260	-1	-1
2	2	167	262	-1	-1
2	2	221	267	-1	-1
2	2	273	275	-1	-1
2	2	277	278	-1	-1
2	2	289	280	-1	-1
2	2	285	283	-1	-1
2	2	268	286	-1	-1
2	2	253	288	-1	-1
2	2	279	290	-1	-1
2	3	260	33	-1	-1
2	3	144	35	-1	-1
2	3	263	36	-1	-1
2	3	90	38	-1	-1
2	3	183	39	-1	-1
2	3	149	41	-1	-1
2	3	32	44	-1	-1
2	3	167	46	-1	-1
2	3	88	47	-1	-1
2	3	49	50	-1	-1
2	3	268	51	-1	-1
2	3	208	52	-1	-1
2	3	244	53	-1	-1
2	3	280	54	-1	-1
2	3	110	55	-1	-1
2	3	37	56	-1	-1
2	3	146	60	-1	-1
2	3	108	61	-1	-1
2	3	127	62	-1	-1
2	3	290	63	-1	-1
2	3	138	64	-1	-1
2	3	48	65	-1	-1
2	3	59	66	-1	-1
2	3	43	67	-1	-1
2	3	171	68	-1	-1
2	3	58	69	-1	-1
2	3	118	71	-1	-1
2	3	102	72	-1	-1
2	3	222	73	-1	-1
2	3	155	74	-1	-1
2	3	34	75	-1	-1
2	3	153	76	-1	-1
2	3	111	77	-1	-1
2	3	214	78	-1	-1
2	3	231	79	-1	-1
2	3	137	80	-1	-1
2	3	70	81	-1	-1
2	3	272	83	-1	-1
2	3	289	84	-1	-1
2	3	285	87	-1	-1
2	3	269	89	-1	-1
2	3	98	92	-1	-1
2	3	91	95	-1	-1
2	3	93	96	-1	-1
2	3	57	97	-1	-1
2	3	85	99	-1	-1
2	3	42	100	-1	-1
2	3	113	103	-1	-1
2	3	165	104	-1	-1
2	3	243	105	-1	-1
2	3	159	106	-1	-1
2	3	186	109	-1	-1
2	3	101	112	-1	-1
2	3	129	114	-1	-1
2	3	86	116	-1	-1
2	3	131	117	-1	-1
2	3	267	119	-1	-1
2	3	115	120	-1	-1
2	3	172	121	-1	-1
2	3	180	124	-1	-1
2	3	176	125	-1	-1
2	3	145	126	-1	-1
2	3	123	128	-1	-1
2	3	170	130	-1	-1
2	3	134	132	-1	-1
2	3	275	133	-1	-1
2	3	288	135	-1	-1
2	3	177	136	-1	-1
2	3	148	139	-1	-1
2	3	122	140	-1	-1
2	3	143	141	-1	-1
2	3	262	142	-1	-1
2	3	164	147	-1	-1
2	3	152	150	-1	-1
2	3	45	151	-1	-1
2	3	184	154	-1	-1
2	3	40	156	-1	-1
2	3	107	157	-1	-1
2	3	270	158	-1	-1
2	3	82	160	-1	-1
2	3	274	161	-1	-1
2	3	210	162	-1	-1
2	3	279	163	-1	-1
2	3	190	168	-1	-1
2	3	254	169	-1	-1
2	3	219	173	-1	-1
2	3	251	174	-1	-1
2	3	193	181	-1	-1
2	3	192	187	-1	-1
2	3	207	188	-1	-1
2	3	240	191	-1	-1
2	3	229	194	-1	-1
2	3	209	196	-1	-1
2	3	182	198	-1	-1
2	3	252	211	-1	-1
2	3	256	213	-1	-1
2	3	238	215	-1	-1
2	3	218	216	-1	-1
2	3	185	217	-1	-1
2	3	179	220	-1	-1
2	3	235	221	-1	-1
2	3	248	223	-1	-1
2	3	228	224	-1	-1
2	3	197	226	-1	-1
2	3	257	232	-1	-1
2	3	166	234	-1	-1
2	3	278	236	-1	-1
2	3	273	237	-1	-1
2	3	245	242	-1	-1
2	3	227	246	-1	-1
2	3	277	247	-1	-1
2	3	225	249	-1	-1
2	3	259	258	-1	-1
2	3	189	264	-1	-1
2	3	239	265	-1	-1
2	3	233	266	-1	-1
2	3	282	271	-1	-1
2	3	212	276	-1	-1
2	3	255	281	-1	-1
2	3	283	286	-1	-1
2	3	175	287	-1	-1
2	3	253	291	-1	-1
2	3	241	292	-1	-1
2	4	191	32	-1	-1
2	4	84	33	-1	-1
2	4	185	34	-1	-1
2	4	147	36	-1	-1
2	4	35	37	-1	-1
2	4	65	39	-1	-1
2	4	78	42	-1	-1
2	4	88	43	-1	-1
2	4	264	44	-1	-1
2	4	95	45	-1	-1
2	4	182	47	-1	-1
2	4	59	48	-1	-1
2	4	153	49	-1	-1
2	4	79	53	-1	-1
2	4	166	55	-1	-1
2	4	160	57	-1	-1
2	4	111	58	-1	-1
2	4	54	60	-1	-1
2	4	281	62	-1	-1
2	4	93	64	-1	-1
2	4	196	66	-1	-1
2	4	94	68	-1	-1
2	4	119	69	-1	-1
2	4	51	70	-1	-1
2	4	100	71	-1	-1
2	4	129	73	-1	-1
2	4	61	74	-1	-1
2	4	221	75	-1	-1
2	4	112	76	-1	-1
2	4	98	80	-1	-1
2	4	56	83	-1	-1
2	4	236	86	-1	-1
2	4	157	89	-1	-1
2	4	271	90	-1	-1
2	4	155	91	-1	-1
2	4	197	96	-1	-1
2	4	128	99	-1	-1
2	4	195	101	-1	-1
2	4	234	103	-1	-1
2	4	85	104	-1	-1
2	4	239	106	-1	-1
2	4	226	108	-1	-1
2	4	46	109	-1	-1
2	4	151	110	-1	-1
2	4	41	113	-1	-1
2	4	238	115	-1	-1
2	4	225	118	-1	-1
2	4	92	120	-1	-1
2	4	87	123	-1	-1
2	4	114	125	-1	-1
2	4	217	126	-1	-1
2	4	107	127	-1	-1
2	4	97	130	-1	-1
2	4	174	131	-1	-1
2	4	159	133	-1	-1
2	4	117	134	-1	-1
2	4	121	135	-1	-1
2	4	72	136	-1	-1
2	4	116	137	-1	-1
2	4	158	138	-1	-1
2	4	215	139	-1	-1
2	4	77	140	-1	-1
2	4	52	141	-1	-1
2	4	223	143	-1	-1
2	4	145	144	-1	-1
2	4	286	146	-1	-1
2	4	142	148	-1	-1
2	4	102	149	-1	-1
2	4	38	150	-1	-1
2	4	161	152	-1	-1
2	4	105	154	-1	-1
2	4	81	156	-1	-1
2	4	183	165	-1	-1
2	4	249	171	-1	-1
2	4	164	172	-1	-1
2	4	216	175	-1	-1
2	4	254	179	-1	-1
2	4	291	180	-1	-1
2	4	184	189	-1	-1
2	4	211	192	-1	-1
2	4	188	193	-1	-1
2	4	181	199	-1	-1
2	4	256	202	-1	-1
2	4	227	203	-1	-1
2	4	240	204	-1	-1
2	4	228	209	-1	-1
2	4	190	210	-1	-1
2	4	232	213	-1	-1
2	4	173	214	-1	-1
2	4	178	218	-1	-1
2	4	169	219	-1	-1
2	4	246	220	-1	-1
2	4	288	222	-1	-1
2	4	229	231	-1	-1
2	4	247	233	-1	-1
2	4	270	235	-1	-1
2	4	262	237	-1	-1
2	4	187	241	-1	-1
2	4	206	243	-1	-1
2	4	198	244	-1	-1
2	4	194	245	-1	-1
2	4	207	248	-1	-1
2	4	200	250	-1	-1
2	4	208	251	-1	-1
2	4	205	255	-1	-1
2	4	168	257	-1	-1
2	4	260	259	-1	-1
2	4	258	261	-1	-1
2	4	252	263	-1	-1
2	4	201	265	-1	-1
2	4	176	268	-1	-1
2	4	280	269	-1	-1
2	4	224	272	-1	-1
2	4	163	274	-1	-1
2	4	282	278	-1	-1
2	4	290	279	-1	-1
2	4	267	283	-1	-1
2	4	285	284	-1	-1
2	4	273	287	-1	-1
2	4	242	292	-1	-1
2	5	32	35	-1	-1
2	5	52	37	-1	-1
2	5	86	38	-1	-1
2	5	100	39	-1	-1
2	5	99	40	-1	-1
2	5	193	41	-1	-1
2	5	43	42	-1	-1
2	5	66	44	-1	-1
2	5	33	45	-1	-1
2	5	68	46	-1	-1
2	5	50	47	-1	-1
2	5	89	48	-1	-1
2	5	87	49	-1	-1
2	5	63	51	-1	-1
2	5	101	53	-1	-1
2	5	90	54	-1	-1
2	5	36	56	-1	-1
2	5	57	58	-1	-1
2	5	34	59	-1	-1
2	5	60	61	-1	-1
2	5	64	65	-1	-1
2	5	257	67	-1	-1
2	5	70	71	-1	-1
2	5	73	72	-1	-1
2	5	109	75	-1	-1
2	5	80	76	-1	-1
2	5	106	77	-1	-1
2	5	83	78	-1	-1
2	5	69	79	-1	-1
2	5	153	88	-1	-1
2	5	115	92	-1	-1
2	5	285	93	-1	-1
2	5	82	94	-1	-1
2	5	102	95	-1	-1
2	5	125	97	-1	-1
2	5	118	98	-1	-1
2	5	105	107	-1	-1
2	5	241	111	-1	-1
2	5	119	114	-1	-1
2	5	178	116	-1	-1
2	5	112	121	-1	-1
2	5	113	122	-1	-1
2	5	123	124	-1	-1
2	5	135	127	-1	-1
2	5	126	128	-1	-1
2	5	133	129	-1	-1
2	5	134	131	-1	-1
2	5	132	136	-1	-1
2	5	130	137	-1	-1
2	5	151	138	-1	-1
2	5	146	140	-1	-1
2	5	108	142	-1	-1
2	5	110	143	-1	-1
2	5	120	144	-1	-1
2	5	104	145	-1	-1
2	5	55	147	-1	-1
2	5	81	148	-1	-1
2	5	141	149	-1	-1
2	5	139	150	-1	-1
2	5	162	152	-1	-1
2	5	103	155	-1	-1
2	5	154	156	-1	-1
2	5	157	158	-1	-1
2	5	84	159	-1	-1
2	5	266	160	-1	-1
2	5	85	161	-1	-1
2	5	165	163	-1	-1
2	5	264	167	-1	-1
2	5	290	168	-1	-1
2	5	174	170	-1	-1
2	5	177	173	-1	-1
2	5	171	175	-1	-1
2	5	172	176	-1	-1
2	5	180	179	-1	-1
2	5	260	183	-1	-1
2	5	261	184	-1	-1
2	5	212	185	-1	-1
2	5	259	186	-1	-1
2	5	224	187	-1	-1
2	5	190	188	-1	-1
2	5	195	194	-1	-1
2	5	192	196	-1	-1
2	5	292	197	-1	-1
2	5	189	198	-1	-1
2	5	203	199	-1	-1
2	5	206	201	-1	-1
2	5	244	204	-1	-1
2	5	245	205	-1	-1
2	5	227	207	-1	-1
2	5	229	210	-1	-1
2	5	269	211	-1	-1
2	5	220	215	-1	-1
2	5	217	219	-1	-1
2	5	216	221	-1	-1
2	5	218	222	-1	-1
2	5	181	226	-1	-1
2	5	202	228	-1	-1
2	5	253	230	-1	-1
2	5	232	234	-1	-1
2	5	164	235	-1	-1
2	5	233	238	-1	-1
2	5	243	240	-1	-1
2	5	200	242	-1	-1
2	5	250	249	-1	-1
2	5	247	252	-1	-1
2	5	251	255	-1	-1
2	5	254	256	-1	-1
2	5	263	262	-1	-1
2	5	287	267	-1	-1
2	5	166	270	-1	-1
2	5	272	271	-1	-1
2	5	286	273	-1	-1
2	5	283	275	-1	-1
2	5	282	276	-1	-1
2	5	274	277	-1	-1
2	5	279	278	-1	-1
2	5	281	280	-1	-1
2	5	291	288	-1	-1
2	5	268	289	-1	-1
2	6	37	32	-1	-1
2	6	39	33	-1	-1
